id,phones,label,intent,text,data-type,file
1387,"['m', 'e', 'ɪ', 'n', 'lʲ', 'ɪ', 'l', 'a', 'ɪ', 'i', 'n', 'd', 'ə', 'ʀ', 'a', 'n', 'tʂ', 'i', 'ʂ', 'ə', 'tʂ', 'u']",2,SetLightBrightness,Make the light in the pantry to two,smart-lights-en-close,752.wav
1388,"['m', 'ɛ', 'k', 's', 'ə', 'a', 'ɪ', 'ɛ', 't', 'o', 'n', 'uə', 'a', 'ɪ']",3,SetLightColor,"Make the light red
",smart-lights-en-close,753.wav
1389,"['p', 'ʌ', 'n', 'ɴ', 't͡ʃ', 'o', 'uə', 'ɒ', 'ɪ', 'l', 'i', 'ŋ', 'b̥', 'uə', 'ɒ', 'ɾ', 'ɪ', 'b̞', 'uə', 'ɾ', 'n', 'i', 'ɪ']",1,IncreaseBrightness,Make the lighting brighter in here.,smart-lights-en-close,754.wav
1390,"['m', 'e', 't', 'o', 'a', 'ɪ', 'n', 'g', 'uə', 'a', 'ɪ', 'ə', 'e', 'ɳ', 'ɴ', 'ɒ', 'l̪', 'm', 'ʌ', 'b̞', 'ə', 'ð', 'a']",1,IncreaseBrightness,Make the lighting brighter in the living room,smart-lights-en-close,755.wav
1391,"['m', 'e', 'j', 'k', 'ð', 'ə', 'l', 'a', 'j', 'tʰ', 'i', 'm', 'ɔ', 'ɹ', 'ɾ', 'ɪ', 'n', 't', 'a', 'ɳ', 's', 'ɪ', 'n', 'ð', 'ə', 'b̥', 'a', 's', 'ɹ̩', 'ә', 'm']",1,IncreaseBrightness,Make the lighting more intense in the bathroom,smart-lights-en-close,756.wav
1392,"['mʲ', 'e', 'ɪ', 's', 't', 'ɪ', 'b̞', 'ə', 'a', 'ɪ', 'ts', 'ɹ̩', 'ð', 'ə', 'ɾ', 'o', 'f', 'ɾ', 'a', 'ɪ', 'ɾ', 'œ', 'ɕ', 'ə', 't', 'o', 'ʁ', 'b̞', 'ɒ', 'ɳ', 'ɴ', 'tʂ', 'y', 'ð', 'ə']",1,IncreaseBrightness,Make the lights a little brighter in the laundry room.,smart-lights-en-close,757.wav
1393,"['m', 'ɪ', 'sː', 'a', 'l', 'a', 'ɪ', 'n', 'ts', 'p', 'uː', 'o']",3,SetLightColor,Make the lights blue,smart-lights-en-close,758.wav
1394,"['m', 'ɛ', 'j', 's', 'a', 'b̞', 'a', 'ɪ', 'l', 's', 't', 'uː', 'ð', 'ɪ']",3,SetLightColor,Make the lights blue ,smart-lights-en-close,759.wav
1395,"['v', 'ə', 'n', 'i', 'd', 'ɪ', 'ŋ', 'ʃ', 'lʲ', 'ɻ̩', 's', 't', 'ɛ', 't', 'b', 'a', 'ɪ', 'ɛ', 'ɪ', 'n', 'ɛ', 'zʲ', 'ɹ̩', 'f', 'ɑ', 'ʁ', 'a', 'ɪ', 'b', 'ɔ', 'ə', 'f']",0,DecreaseBrightness,Can you decrease the brightness of the light bulbs?,smart-lights-en-close,76.wav
1396,"['m', 'e', 'k', 'ð', 'ə', 'l', 'a', 'ɪ', 'ɡ', 's', 'l', 'uː']",3,SetLightColor,Make the lights blue.,smart-lights-en-close,760.wav
1397,"['m', 'e', 'j', 'k', 'ð', 'ə', 'l', 'a', 'j', 'z', 'b̥', 'ɹ', 'a', 'j', 'ɾ', 'ɹ̩']",1,IncreaseBrightness,Make the lights brighter,smart-lights-en-close,761.wav
1398,"['m', 'e', 't', 'o', 'a', 'ɪ', 's', 'p', 'uə', 'ɑ', 'ɪ', 'ɾ', 'ə', 'ɪ', 'n', 'ə', 'ʂ', 'ʏ', 'ɾ', 'ɪ', 'a', 'ʊ']",1,IncreaseBrightness,Make the lights brighter in the studio.,smart-lights-en-close,762.wav
1399,"['ʊ', 'm', 'ɪ', 's', 'tʂ', 'ɔ', 'a', 'ɪ', 's', 'p', 'ɹ', 'a', 'ɪ', 'ɾ', 'ɹ̩']",1,IncreaseBrightness,Make the lights brighter.,smart-lights-en-close,763.wav
1400,"['m', 'ɛ', 'l', 'tʲ', 'ə', 'ʁ', 'ɛ', 'ɪ', 'lʲ', 't͡ʃʲ', 't', 'ɛ', 'm', 'ɾ', 'ʊ', 'n', 'ʁ', 'ɨ', 'x']",0,DecreaseBrightness,Make the lights dimmer please.,smart-lights-en-close,764.wav
1401,"['m', 'ɛ', 'ɪ', 'k', 's', 't', 'ɹ̩', 'v', 'a', 'ɪ', 'ɛ', 'z', 'ə', 'n', 's', 'f', 'a', 'l']",2,SetLightBrightness,Make the lights five,smart-lights-en-close,765.wav
1402,"['v', 'ɛ', 'ʂ', 'uː', 'l', 'a', 'ɪ', 's', 't', 'ɾ', 'a', 'n']",5,SwitchLightOn,Make the lights go on,smart-lights-en-close,766.wav
1403,"['m', 'ɛ', 'k', 's', 't', 'a', 'l', 'a', 'ɪ', 'ʃ', 'k', 'ʀ', 'i', 'n']",3,SetLightColor,Make the lights green,smart-lights-en-close,767.wav
1404,"['m', 'ɛ', 'k', 's', 't', 'ə', 'ʁ', 'a', 'ɪ', 's', 'k', 'lʲ', 'e', 'n', 's', 'pʲ', 'e', 'ʃ']",3,SetLightColor,Make the lights green please.,smart-lights-en-close,768.wav
1405,"['mʲ', 'e', 'ɡ', 'e', 'l', 'a', 'ɪ', 's̪', 'ɪ', 'n', 'd', 'ɛ', 'ə', 'v', 'a', 'tʂ', 'ʊ', 'm', 'l', 'ɛ', 's', 'b', 'a', 'ɪ', 't']",0,DecreaseBrightness,Make the lights in the bed room less bright,smart-lights-en-close,769.wav
1406,"['k', 'ə', 'n', 'iː', 'd', 'ɪ', 'ʂ', 'ʀ', 'i', 's', 'ts', 'ɹ̩', 'b̞', 'a', 'ɪ', 'i', 'ɡ', 'ŋ', 'h', 'æ', 'n', 's', 'ɛ', 'ɾ', 'j']",0,DecreaseBrightness,Can you decrease the light intensity,smart-lights-en-close,77.wav
1407,"['m', 'i', 'ɡ', 'e', 'l', 'a', 'ɪ', 'x', 't', 'ɪ', 'n', 'ð', 'ə', 'ʂ', 'ɛ', 'l', 'ɹ̩', 'æ', 'l', 'tʰ', 'ɹ̩', 't', 'u', 'ʁ', 'a', 'z', 'n', 'ə', 'ɾ']",2,SetLightBrightness,Make the lights in the cellar at the two brightness.,smart-lights-en-close,770.wav
1408,"['l', 'e', 'ɪ', 'd', 'ɒ', 'l', 'a', 'ɪ', 't̪', 'i', 'ŋ', 't', 'ɪ', 'ɟ', 'i', 'æ', 'ɾ', 'ə', 'ð', 'ʌ', 'f', 'o', 't', 'i', 'ɳ', 'a', 'ɪ', 't̪', 'i']",2,SetLightBrightness,Make the lights in the garage a thirty nine please.,smart-lights-en-close,771.wav
1409,"['m', 'ɪ', 'k', 'tʂ', 'o', 'm', 'a', 'l', 't͡ʃ', 'ə', 'n', 'ə', 'x', 'h', 'ɛ', 'ʀ', 'ə', 's', 'ʃ', 'p', 'ɾ', 'a', 'ɪ', 'ɾ', 'ɹ̩']",1,IncreaseBrightness,Make the lights in the house brighter.,smart-lights-en-close,772.wav
1410,"['m', 'ɪ', 'l', 's', 't', 'ɹ̩', 'ə', 'l', 'a', 'ɪ', 'zʲ', 'a', 'n', 'd', 'ə', 'k', 'ɛ', 'l', 's', 'ɪ', 'ə', 'm', 'k', 'a', 'ɪ', 'n']",2,SetLightBrightness,Make the lights in the kids bedroom a ten.,smart-lights-en-close,773.wav
1411,"['m', 'e', 'j', 'x', 'ə', 'l', 'a', 'z', 'ɪ', 'ŋ', 'ð', 'ə', 'f', 'j', 'u', 'ɾ', 's', 'ɹ', 'ɛ', 'ɾ', 'ɹ̩', 'ɾ', 'ə', 'n', 'g', 'ɹ', 'i', 'n']",3,SetLightColor,Make the lights in the kids bedroom green,smart-lights-en-close,774.wav
1412,"['mʲ', 'ɪ', 's', 't', 'ə', 'l', 'a', 'ɪ', 'ʃ', 'ɔ', 'n', 'ɛ', 'b̞', 'ɾ', 'ɛ', 'ə', 'm', 'ɔ', 'b̞', 'ə']",0,DecreaseBrightness,Make the lights in the room lower.,smart-lights-en-close,775.wav
1413,"['m', 'ɪ', 'ʐ', 'ə', 'l', 'a', 'j', 'z', 'ɪ', 'n', 'ð', 'ə', 's', 'u', 'lʲ', 'ij', 'ə', 't', 'ə', 'l', 'uː', 'ɹ', 's', 'uə', 'ɛ', 'l']",2,SetLightBrightness,Make the lights in the studio to be at twelve,smart-lights-en-close,776.wav
1414,"['m', 'e', 'k', 't', 'a', 'v', 'a', 'ɪ', 'ts', 'ɛ', 'n', 'ə', 'n', 'f', 'ɔ', 'ʏ', 'h', 'ð', 'ɪ', 't', 't͡ʃʲ', 'p', 'a', 'ɪ', 'ɛ', 'ɾ', 'ə']",1,IncreaseBrightness,Make the lights in the toilets brighter,smart-lights-en-close,777.wav
1415,"['m', 'e', 'x', 'ə', 'l', 'a', 'j', 's', 'l', 'ɛ', 'f', 'ɾ', 'e', 'j', 'tʰ']",0,DecreaseBrightness,Make the lights less bright,smart-lights-en-close,778.wav
1416,"['k', 'ə', 'n', 'j', 'u', 'dʲ', 'ɪ', 'n', 'ð', 'ə', 'l', 'ɒ', 'j', 'zʲ', 'ɪ', 'ŋ', 'ə', 'l', 'a', 'ʁ', 'n', 'dʒ']",0,DecreaseBrightness,Can you dim the lights in the lounge,smart-lights-en-close,78.wav
1417,"['mʲ', 'ɨ', 'x', 't', 'a', 'ʊ', 'l̪', 'a', 'ɪ', 'n', 'ts', 'w', 'a', 'ɪ', 's', 'p', 'ɹ', 'a', 'ɪ', 'ɛ']",0,DecreaseBrightness,Make the lights less bright.,smart-lights-en-close,780.wav
1418,"['m', 'e', 's̪', 'o', 'l', 'a', 'ɪ', 'ts', 'uː', 'm', 'ɹ̩', 'ɾ', 'ɹ', 'a', 'ɪ', 'f']",1,IncreaseBrightness,Make the lights more bright,smart-lights-en-close,781.wav
1419,"['m', 'ɛ', 'k', 'o', 'ʁ', 'b̞', 'a', 'ɪ', 's', 'm', 'ɔ̃', 'b', 'ɾ', 'a', 'ɪ', 'tʲ', 'iː', 'm', 'ɨ', 'b̞', 'a', 'tʂ', 'l', 'ʊ', 'm']",1,IncreaseBrightness,Make the lights more bright in the bedroom,smart-lights-en-close,782.wav
1420,"['n', 'ɪ', 'x', 't', 'ɔ', 'l̪', 'f', 'l', 'a', 'ɪ', 'ʃ', 'a', 'ɪ', 'n', 'ə', 'n', 'ɪ', 'm', 'ɔ', 'ɾ']",4,SwitchLightOff,Make the lights not shine anymore,smart-lights-en-close,783.wav
1421,"['m', 'e', 'ɪ', 'n', 'd', 'ə', 'l', 'a', 'ɪ', 'ə', 'n', 's', 'p', 'ɪ', 'ŋ', 'n', 'ʃ']",3,SetLightColor,Make the lights pink,smart-lights-en-close,784.wav
1422,"['m', 'ɛ', 'l', 't', 'ə', 'l', 'a', 'ɪ', 'x', 'p', 'ʀ', 'ɪ', 'ŋ']",3,SetLightColor,Make the lights pink.,smart-lights-en-close,785.wav
1423,"['m', 'ɛ', 'k', 'x', 't', 'ɔ', 'ʁ', 'm', 'ɔ', 'ə', 'n', 'ts', 'u', 'a', 'n']",3,SetLightColor,"Make the lights red
",smart-lights-en-close,786.wav
1424,"['m', 'e', 'zʲ', 'ə', 'l', 'a', 'i', 'zʲ', 'k', 'a', 'tʰ', 'a', 'lː', 'a', 'lʲ', 'e', 'tʲ', 'ə']",3,SetLightColor,Make the lights the color red,smart-lights-en-close,787.wav
1425,"['m', 'ɛ', 'x', 'ð', 'ɔ', 'm', 'w', 'a', 'i', 'ts', 't͡ʃʲ', 'ɻ̩', 'l', 'a', 'f']",4,SwitchLightOff,Make the lights turn off,smart-lights-en-close,788.wav
1426,"['m', 'ɪ', 'x', 't', 'a', 'ʊ', 's', 'm', 'a', 'ɪ', 's', 't', 'ɹ̩', 'l', 'a', 'ʃ', 'ə', 'n', 'v', 'ɔ', 'ɾ', 'ɪ', 'a', 'n']",4,SwitchLightOff,Make the lights turn off in the waiting room,smart-lights-en-close,789.wav
1427,"['k', 'a', 'ɪ', 'n', 'i', 'b̞', 'ŋ', 'k', 'ʏ', 'lʲ', 'ɪ', 's', 't', 'ɹ̩', 'f', 'w', 'a', 'ɪ', 'ə', 'ɳ', 'n', 'ɛ', 'ts', 'ɹ̩', 'l', 't', 'a', 'ʊ', 'ð', 'a', 'ɪ', 'n', 'ts', 'ʊ', 'n', 'd', 'ɛ', 'b', 'a', 'l', 'd͡ʒ', 'ʁ']",1,IncreaseBrightness,Can you increase the brightness of the lights in the bed room?,smart-lights-en-close,79.wav
1428,"['m', 'e', 'k', 'ə', 'n', 'd', 'ə', 'l', 'a', 'ɪ', 't', 't͡ʃʲ', 't', 'a', 'n', 'a', 'n']",5,SwitchLightOn,Make the lights turn on,smart-lights-en-close,790.wav
1429,"['mʲ', 'ɪ', 'k', 's', 't', 'o', 'ð', 'ə', 'n', 'i', 'ɡ', 'u', 'l', 'e', 'm', 'dʲ', 'ɛ', 'm', 'a', 'ɾ']",0,DecreaseBrightness,Make the living room dimmer,smart-lights-en-close,791.wav
1430,"['p', 'ɪ', 'n', 'd', 'ɪ', 'lʲ', 'e', 'b̞', 'iː', 'ŋ', 'o', 'b̞', 'o', 'n', 'l', 'a', 'i', 'ɕ', 'ɪ', 'b̞', 'a', 'ɾ', 'a']",0,DecreaseBrightness,Make the living room light dimmer,smart-lights-en-close,792.wav
1431,"['m', 'ɛ', 'k', 's', 'ɹ̩', 'l', 'ə', 'n', 't͡ʃʲ', 't', 'v', 'a', 'n', 'f', 'i', 'tɕʰ', 'uː']",2,SetLightBrightness,Make the lounge twenty two,smart-lights-en-close,793.wav
1432,"['m', 'ɛ', 'f', 'ə', 'mʲ', 'e', 'n', 't', 'ɪ', 'ŋ', 'ɾ', 'ʊ', 'm', 'l', 'a', 'ɪ', 's', 'f', 'ɛ', 's', 'pʲ', 'ɪ', 's', 't']",2,SetLightBrightness,Make the meeting room lights fifty.,smart-lights-en-close,794.wav
1433,"['m', 'ɪ', 'x', 't', 't̪', 'ɹ̩', 'f', 'ɛ', 'ə', 'ɴ', 'n', 't͡ʃ', 'v', 'lʲ', 'p', 'ʁ', 'a', 'ʁ', 'l', 'b', 'e', 'ʃ', 'a', 'ɪ', 't', 'ə', 'n', 'ɾ', 'a', 'ɪ', 'n', 'ɪ', 's']",2,SetLightBrightness,Make the pantry five percent in brightness,smart-lights-en-close,795.wav
1434,"['m', 'e', 'k', 's', 'ð', 'ɛ', 'h', 'e', 'n', 'ʂ', 'i', 'l', 'a', 'ɪ', 'tʰ', 's', 't', 'ʏ', 'tʂʰ', 'ɔ', 'ə', 'ʊ', 'f']",2,SetLightBrightness,Make the pantry lights to twelve,smart-lights-en-close,796.wav
1435,"['m', 'ɛ', 'x', 'ɔ̃', 'n', 't', 'a', 'lʲ', 'i', 'a', 'm', 'b', 'ɾ', 'a', 'ɪ', 'tʰ', 'ə']",1,IncreaseBrightness,Make the patio brighter,smart-lights-en-close,797.wav
1436,"['m', 'e', 'ɪ', 'k', 's', 'ɹ̩', 'ʀ', 'ɹ', 'uː', 'm', 'ə', 'v', 'e', 's', 't', 'ɔ', 'ɾ', 'f', 'ɹ̩', 'ɾ']",0,DecreaseBrightness,Make the room a bit darker,smart-lights-en-close,798.wav
1437,"['m', 'ɛ', 's', 't', 'ɹ̩', 'm', 'ɨ', 'l', 'n', 'b̞', 'ɾ', 'a', 'ɪ', 'j', 'lʲ', 'ɹ̩', 'ʃ']",1,IncreaseBrightness,Make the room brighter.,smart-lights-en-close,799.wav
1438,"['m', 'a', 'l', 't͡ʃʲ', 'ɪ', 'ʃ', 'p', 'l', 'a', 'ɪ', 'z', 'n', 'ə', 'n', 's', 't', 'u', 'f', 'ɪ', 'l', 'ʃ', 't', 'ɪ', 'ŋ']",2,SetLightBrightness,Adjust brightness to fifty.,smart-lights-en-close,8.wav
1439,"['k', 'ɛ', 'n', 'ɲ', 'u', 'ɪ', 'n', 'k', 'ɹ', 'i', 's', 'ð', 'ə', 'm', 'b̥', 'ɹ', 'a', 'j', 'n', 'ə', 's']",1,IncreaseBrightness,Can you increase the brightness?,smart-lights-en-close,80.wav
1440,"['m', 'e', 'j', 's', 'ə', 's', 'y', 'lʲ', 'i', 'ə', 'l', 'a', 'j', 'ɾ', 'ɪ', 'ŋ', 't', 'ə', 'b̥', 'i', 'æ', 'z', 'ð', 'ə', 't', 'f', 'a', 'l', 'l̪', 'v', 's', 'ɛ', 'ɾ', 'ɪ', 'ŋ', 'z']",2,SetLightBrightness,Make the studio lighting to be at the twelve setting,smart-lights-en-close,800.wav
1441,"['m', 'i', 'l', 'ə', 's', 'uə', 'ɾ', 'j', 'ɔ', 'uə', 'l', 'a', 'j', 'x', 'ɔ', 'f']",4,SwitchLightOff,Make the studio lights off.,smart-lights-en-close,801.wav
1442,"['m', 'e', 'k', 'l', 'o', 'l', 't', 'ɔ', 'lʲ', 'ə', 's', 'ʀ', 'uː', 'i', 'l', 'a', 'ɪ', 's']",3,SetLightColor,Make the toilets green lights,smart-lights-en-close,802.wav
1443,"['mʲ', 'ɪ', 'n', 'ts', 'w', 'a', 'ɪ', 'tʲ', 'i', 'ə', 'n', 'tɕʰ', 'uː', 'b̞', 'œ', 'ð', 'ə', 'f', 'ʀ', 'a', 'ɪ', 'ɛ', 'ɪ', 'n', 'ə', 's', 'l', 'ɑ', 'ɪ', 'ɾ', 'ɪ', 'ŋ', 'k']",2,SetLightBrightness,Make twenty two the brightness setting.,smart-lights-en-close,803.wav
1444,"['m', 'e', 'œ', 'uə', 't͡ʃʲ', 'e', 'ɪ', 'n', 'ð', 'ə', 'l', 'a', 'ɪ', 'ts', 'ʏ', 'f', 'ɪ', 'ŋ', 'k', 'l', 'iː']",3,SetLightColor,May you change the light to pink please?,smart-lights-en-close,804.wav
1445,"['m', 'ɔ', 'b̞', 'a', 'ɪ', 'ɛ', 's̪', 'lʲ', 'ɪ', 'z']",1,IncreaseBrightness,More light please,smart-lights-en-close,805.wav
1446,"['m', 'ɔ', 'ɾ', 'l̪', 'a', 'ɪ', 's', 'p', 'ʁ', 'e', 'z']",1,IncreaseBrightness,More lights please,smart-lights-en-close,806.wav
1447,"['ts', 'o', 'd', 'ɔ', 'ð', 'a', 'ɪ', 'k', 'l', 'a', 's', 'ə', 'n', 'lʲ', 'ɪ', 'ŋ', 'ə', 'n', 'm', 'a', 'lʲ', 'a', 'ɪ', 'ɛ', 'mʲ', 'ɪ', 'n', 'm', 'ɔ', 'n', 't', 'uə', 'f', 'a', 'ɪ', 'ɾ']",2,SetLightBrightness,Move the brightness setting in the dining room to five.,smart-lights-en-close,807.wav
1448,"['m', 'a', 'ɪ', 'ts', 'a', 'l', 'd͡ʒ', 'uː', 'n', 'i', 'n', 's', 't', 'ə', 'pʲ', 'i', 'tʲ', 'a', 'ɾ', 't', 'ə']",0,DecreaseBrightness,My bedroom needs to be darker.,smart-lights-en-close,808.wav
1449,"['n', 'ɔ', 'm', 'ɔ', 'l', 'a', 'ɪ', 'n', 'ɕ', 't', 'ə', 'n', 'ð', 'ɨ', 'ɡ', 'a', 'l̪', 'lʲ', 'ə', 'n']",4,SwitchLightOff,No more lights in the garden.,smart-lights-en-close,809.wav
1450,"['k', 'æ', 'ɴ', 'd͡ʒ', 'ʏ', 'y', 'n', 'i', 'k', 'ɾ', 'i', 's', 't', 'a', 'l', 'a', 'ɪ', 'i', 'x', 'n', 'i', 'n', 'l', 'a', 'b̞', 'e', 'lʲ', 'e', 'ɴ', 'd', 'ə', 'ʂ', 't͡ʃ', 'o', 'ɾ', 'i', 'o', 'v']",1,IncreaseBrightness,Can you increase the lighting level in the studio?,smart-lights-en-close,81.wav
1451,"['ɔ', 'k̟ʲ', 'e', 'ə', 'l', 'a', 's', 'sː', 'uː', 'n', 'x', 'a', 'ɾ', 'a', 'ʊ', 's', 'w', 'a', 'ɪ', 'f', 'ɪ', 'l', 'n', 'ə', 'v', 'ɛ̃', 'ɴ', 'tʂʰ', 'ʀ', 'i']",4,SwitchLightOff,"Ok alexa, Cut out lights in the pantry",smart-lights-en-close,810.wav
1452,"['a', 'ʊ', 'x', 'ə', 'ɡ', 'ɨ', 'ɡ', 'ɔ', 'ŋ', 't', 'ɔ', 'n', 'a', 'x', 'b', 'a', 'ɪ', 'ɛ', 't', 'ɪ', 'd', 'ə', 'ts', 'a', 'ɪ', 'ɾ', 'l', 't', 'v', 'a', 'ɪ', 'l']",4,SwitchLightOff,"Ok google, Turn off lights in entire flat",smart-lights-en-close,811.wav
1453,"['a', 'f', 'ə', 'ɛ', 'ɡ', 'ʏ', 'z', 'ʊ', 's', 't', 'uː', 'œ', 'n', 'ə', 'x', 'b', 'a', 'ɪ', 't͡ʃ']",4,SwitchLightOff,"Ok google, turn off lights",smart-lights-en-close,812.wav
1454,"['k͡p̚', 'w', 'ʏ', 'n', 's', 'tɕʰ', 'j', 'u', 'ɪ', 'n', 't', 'ɹ̩', 'ɾ', 'ə', 'l', 'ɔ', 'n', 'd͡ʒ', 'y', 'b̞', 'ɾ', 'ɹ', 'u', 'n', 't͡ʃʲ', 'ɹ̩', 'n', 'ɑ', 'n', 'ð', 'ə', 'l', 'a', 'j', 'z']",5,SwitchLightOn,Once you enter the laundry room turn on the lights,smart-lights-en-close,813.wav
1455,"['t', 'ʁ', 'ʏ', 'z', 'ɪ', 'tʲ', 'o', 'n', 'ʁ', 'l', 'ɳ', 'd', 'l̪', 'a', 'ɪ', 't͡ʃ']",5,SwitchLightOn,PLEASE TURN ON THE LIGHTS,smart-lights-en-close,814.wav
1456,"['p', 'w', 'ɛ', 's', 't', 'ə', 'ts', 'a', 'ʊ', 'h', 'ə', 'v', 'a', 'ɪ', 'n', 'z', 'ə', 'n', 'ə', 'a', 'ʁ', 'b', 'ɪ', 'z', 'ɪ', 'x', 'v', 'ə', 'n']",4,SwitchLightOff,Place the cellar lights in the off postion,smart-lights-en-close,815.wav
1457,"['f', 'ɨ', 'ɪ', 's', 't', 'a', 'l̪', 'a', 'ɪ', 'ə', 'lʲ', 'ɪ', 'ŋ', 'a', 'n', 'd', 'ɛ', 'ə', 'v', 'ʊ', 'n', 't', 'm', 'a', 'ɪ', 't', 'pʲ', 'ɪ', 'ə', 't͡ʃ', 'ɛ', 'ə', 'n', 'd', 'ə', 'n', 'k', 'ɾ', 'œ', 's', 'ɹ̩', 'b', 'ɔ', 'ə', 'ɾ']",2,SetLightBrightness,Place the lighting on level twenty two in the cubicle,smart-lights-en-close,816.wav
1458,"['t', 'uə', 'ʏ', 'z', 'ə', 'ɒ', 'ʂ', 'ə', 'v̞ʲ', 'ɪ', 't', 'o', 'ʁ', 'l̪', 'a', 'ɪ', 't͡ʃ']",5,SwitchLightOn,Please activate the lights.,smart-lights-en-close,817.wav
1459,"['k', 'ʁ', 'l', 'i', 'v', 'd͡ʒ', 'ʌ', 's', 't', 'ð', 'ə', 'k', 'j', 'u', 'p', 'ə', 'x', 'ə', 'l', 'a', 'j', 'z', 's', 'o', 'w', 'ɪ', 'tʰ', 's', 'f', 'ɹ', 'ɒ', 'j', 'ɾ', 'ɹ̩']",1,IncreaseBrightness,Please adjust the cubicle lights so it's brighter,smart-lights-en-close,818.wav
1460,"['p', 'ʁ', 'i', 'z', 'ɪ', 'd͡ʒ', 'a', 's', 'a', 'b̞', 'a', 'ɪ', 'i', 'p', 'ɹ', 'a', 'ɪ', 'n', 'e', 'sː', 'e', 'ɡ', 'ɪ', 'n', 'o', 'b̞', 'ə', 'k', 'ʁ', 'ɪ']",0,DecreaseBrightness,Please adjust the light brightness to go lower please.,smart-lights-en-close,819.wav
1461,"['k̟ʲ', 'ə', 'n', 'ɪ', 'b̞', 'a', 'ɪ', 'n', 'ə', 'ʋ', 'ts', 'ɪ', 'f', 'ɛ', 'ɪ', 's', 'v', 'ə', 'n', 't', 'ə', 't', 'ə', 'ð', 'm', 'ɔ', 'ʏ', 'ɾ']",1,IncreaseBrightness,Can you light up the basement a bit more,smart-lights-en-close,82.wav
1462,"['ʀ', 'ɨ', 'z', 'ɹ̩', 't͡ʃʲ', 'ɑ', 's', 'f', 'ɹ̩', 'ə', 'm', 'a', 'ɪ', 'ɛ', 'f', 'ɔ', 's', 't', 'ɛ', 't', 'f', 'w', 'ə', 'a', 'ʊ', 'f']",2,SetLightBrightness,Please adjust the light bulbs to twelve.,smart-lights-en-close,820.wav
1463,"['v', 'ɨ', 'l', 'ɪ', 's', 't', 'b', 'ɾ', 'a', 'ɪ', 'ɛ', 'ɪ', 'n', 'a', 'ʁ', 'l̪', 'a', 'ɪ', 'n', 'ʃ', 'ɔ', 'm', 'ə', 'm', 'ʏ', 'ɾʲ', 'ɪ', 'n', 'v', 'a', 'ʁ', 'ə']",1,IncreaseBrightness,Please brighten the lights in the meeting room,smart-lights-en-close,821.wav
1464,"['p', 'ɨ', 'ɪ', 's', 't͡ʃʲ', 'ɛ', 'n', 't', 'a', 'ɪ', 'n', 'ʃ', 'v', 'œ', 'n', 'ts', 'v', 'a', 'ɪ', 's', 't', 'ɛ', 'm', 'p', 'ʁ', 'ʀ', 'uː', 'y', 'ə', 'ʁ']",3,SetLightColor,Please change entrance lights to blue,smart-lights-en-close,822.wav
1465,"['p', 'ɾʲ', 'ʏ', 'ɪ', 's', 'tɕʰ', 'ə', 'ɴ', 's', 'ə', 'ʁ', 'l', 'a', 'ɪ', 's', 'tʲ', 'y', 'b̞', 'a', 'ɾ', 'p', 'a', 'f', 'a']",3,SetLightColor,Please change lights to red.,smart-lights-en-close,823.wav
1466,"['p', 'ʁ', 'ʏ', 's', 't͡ʃʲ', 'i', 'n', 't͡ʃʲ', 'ə', 'p', 'ɾ', 'a', 'ɪ', 'n', 'ɛ', 's', 'ə', 'n', 'd', 'ə', 'b̞', 'ɾ', 'a', 'm']",0,DecreaseBrightness,Please change the brightness in the room.,smart-lights-en-close,824.wav
1467,"['k', 'ɾ', 'ʏ', 'ɪ', 'ʂ', 'e', 'n', 'ʂ', 'ə', 'ɾ', 'a', 'e', 'ɳ', 'ɨ', 's', 'l̪', 'ɒ', 'v', 'uə', 'ɛ', 'm', 'p', 'a', 'ɾ', 't', 'ɪ', 'ɴ', 'e', 'v̞ʲ', 'i', 'ə', 'ɾ', 'pʲ', 'iː', 's', 'w', 'uə', 'a', 'n', 'ɕ', 'i']",2,SetLightBrightness,Please change the brightness level in parking area to twenty.,smart-lights-en-close,825.wav
1468,"['w', 'ʏ', 's', 't', 't͡ʃʲ', 'e', 'n', 's', 'ɹ̩', 'f', 'ɾ', 'a', 'ɪ', 'ɛ', 'ɪ', 'n', 'ə', 's', 'l', 'ɑ', 'f', 'o', 'a', 'ɳ', 'ə', 'ʀ', 'ɾ', 'a', 'ɪ', 'x', 'pʲ', 'ɛ', 'h', 'ɒ', 'lʲ', 't', 'iː', 'pʲ', 'ɛ', 's', 't̪', 'ɪ']",2,SetLightBrightness,Please change the brightness level in the backyard to fifty.,smart-lights-en-close,826.wav
1469,"['p', 'l', 'i', 's̪', 't͡ʃʲ', 'e', 'ɴ', 'tʂ', 'e', 'k', 'a', 'l', 'a', 'ɾ', 'ə', 'n', 'd', 'ə', 'lː', 'a', 'ɾ', 'dʲ', 'i', 'mʲ', 'ɪ', 'tʲ', 'ə', 'ŋ', 'g', 'ɾ', 'ʊ', 'ŋ', 't', 'uə', 'p', 'ɾ', 'i', 'n', 'ɪ', 's̪']",3,SetLightColor,Please change the color in the large meeting room to pink.,smart-lights-en-close,827.wav
