,wav_id,transcript,label
227,4fbb4041984c12bfb08732e26d8302b1_59b132938827ad00a500003b,m o ɳ a ɳ ʔ iː t̪ a l ɨ ʔ ɯ,3
228,f8b3e538fd1d0fa5d115dcc73d90f957_59b12f4633279311e70000e4,ɒ a ɻ ʌ ŋ tʂ a tɕ e tɕʰ i ə ɾ j a lʲ o,3
229,28d4391d62159849171152678e48f968_59caf0d1332793026b000009,tʂʰ a ɾ ɒ ɪ ʂ ɨ a tʰ ʌ ŋ k ʌ tɕʰ y,3
230,482456c4120dc035a047bb709950dadb_59cbbf248827ad00a5000002,s̪ ɔ̃ n d ɨ,3
231,c754f4a41fc789e48bfb37b6e350c453_59c4dca53327931f850000b1,ə ɪ ʁ ɒ l a ɪ,3
232,53663c6c8c362be43f32669dc27b5f0d_59c279268827ad00a500000a,a lʲ ɪ s ʀ o tɕʰ y s ɪ tɕʰ æ d ʌ i a e a o ɾ s̪ uə ʎ i a,3
233,f278075f062a368b9bc36f8e68454d74_59b212cf90ee6d0224000043,ʂ o ɴ ɻ a n t ɪ f ɔ̃ ŋ w a ŋ b e ɪ tʂʰ uə e ɪ,3
234,87c79da6967d2d9fc8281ecd08606a2e_59c23eff8827ad007c000059,ʂ a ɴ ʔ i s ɨ a m a ɳ,3
235,87c79da6967d2d9fc8281ecd08606a2e_59c23f0c8827ad007c00005c,t̪ʰ ɒ j e ʂ ɪ n ɔ ɡ̤ ʌ,3
236,f06c1650cdb7c846e6b4b4090edbbbbf_59bc825a90ee6d0224000004,b o ә ɒ ɴ i s ʊ s ɒ ɳ t͡ɕ e ɴ æ b̤ a t͡ɕ ɨ,4
237,d6faa75db835bb7de337d815b0cb680b_59c26e1a8827ad007c000262,t͡ɕ i ɳ ɛ p u f ɒ t͡ɕ a ɴ n a j l e a ɴ t̪ ɤ k͡p̚ ɔ h ɔ l̪ a ɴ n ɒ j ɕ i s ɒ,3
238,a3f1007f24c84526a6b627b90e475bae_59b21039332793029800000f,tʂ a ŋ k uə o l o ŋ tɕʰ i æ n l y j o uə x uə ʌ n,3
239,9e60b0dd6e624572059a2162065591e3_59c775c88827ad00760000ac,w uə o f a i n j uə e w e ɪ w e ɪ ɕ i a o x ʌ n tɕʰ i tʂʰ ʁ ʌ ŋ̟,3
240,43b372fa49e69c3eb0bc9fc79d652f13_59abb3c133279303f5000042,m i ŋ kʰ ʌ j i ɴ a b̞ tʂʰ a iː ʂ ɒ uə tʂʰ ʌ i ɕ y n ð ɪ ʂ ɻ̩ n i æ n l a,3
241,2c359f48139501c7447d1c338ca20cd4_59c395d190ee6d0219000005,ʔ ɯ ɴ ɒ s a n tʂ ɨ b ɪ ɾ,3
242,91197401b43c8bbddf0fa9c32c0a9207_59b874f6332793025d000042,ɕ æ ʋ ɾ uː m o v e ɕ y,3
243,ebfe1f8bf489687ea43d58f9ac368bee_59bcdd728b68790039000018,t̪ʰ a tʰ ɒ o uə t͡ɕ i f e ɕ i a tʂ u t̪ʰ i d l ɨ,3
244,e8369a82dc3509569a73b2351189e857_59bbb88e33279302a9000005,p uə o f a n i ts o ts a n ɕ y e j o uə d ɒ ɡ w uː n t̪ i e n,3
245,da7166262d32d01ed0912638a9b6893a_59b8bdb8332793029a00000f,f ɒ iː ʃ ɔ ʁ ð iː v æ,3
246,ca51b241e30e2343b4da70dcece13da7_59ce48fa8827ad00a500000f,ij i a n iː tʂ ɨ ә l ɒ l̪ i uə,3
247,bcf9f067a299bf7e14fd975f15aa9286_59c8c40233279302a2000026,ts o dʲ ɪ l ʏ n d ɹ̩ d͡ʒ u ʁ a tʰ h a ɪ,3
248,0462ecebb67286ac4c20dfcf3ceac4a6_59cf5f3f3327930254000029,ts a ʒ ɡ ɛ ʁ,3
249,0462ecebb67286ac4c20dfcf3ceac4a6_59cf5f45332793025400002c,zʲ ɛ ʏ ɡ̤ ɔ x a z ə ʂ a ɴ d iː,3
250,bc2fe58458cdfe0c6ca26d4d2da087ed_59c222ca3327930298000008,p o x a ʝ iː a l b uə ʁ b̞ a v a ɾ,3
251,6b35ce862e76450ef72556b308380142_59cefd7a33279302690000d7,s a n tʂ uə tɕʰ i ŋ d ə k͡p̚ ʌ tɕʰ y,4
252,1a73bf306c189c62b0e063fa086e17e4_59aab0158b6879003700000a,p ɔ v ɔ n ә tɕ ʏ ɒ v ɪ iː tʲ œ,4
253,75d2d4686fd92e79d3cfacf998200ecf_59cb8e7f3327930c35000016,p u ʁ f a ʁ lʲ ɪ ə a ɴ tʂ ɹ̩ ð ɪ n a ʊ h b̞ w ə,3
254,35a6020554958f7be03061cb742b8aad_59afa2a73327930c3200005a,p a s a ɕ e m w a l̪ œ iː,3
255,ffce019d716fe08b89a44328e714220b_59ccfa2f8827ad0075000002,t̪ʰ ɒ e iː ʂ ɔ ɹ l uə a ɴ ð ɒ j o d ә ɴ d j i j,3
256,4300ed93edb03ffc32e55a186947b7aa_59b22d778827ad007c000071,s a ɡ̤ ɨ,3
257,1e634d2cff7d6d43db1d9cb216157065_59ac9f5a33279302a800000a,s uə e i tʲ ɛ ɳ ɪ k l a k ɒ t ɒ p uə uː tʲ iː ɡ iː ɒ n t ɒ z ʌ m uə t ɒ ə ð ə ɡ iː n ʁ ɒ d uə zʲ s ɒ m b̤ a p a ɾ a uə ʁ s ʊ ŋ̟ tɕ a ɾ,4
258,fb2f128a5a96fa07fe1aa95db3f614e7_59aa104090ee6d0224000044,w tʂʰ ɒ ɻ̩ g ɤ b̥ ɒ,3
259,e3c8aed2d4a103747238d6988be643c6_59ad3a228827ad007c000016,b̤ uə f ɒ n ә k j i s æ d j e ɴ ʃ e,3
260,7efdee007c64637fac4c4b2f73e09035_59c6292d33279370e6000189,k͡p̚ o t ɒ s ɒ ŋ t͡ɕ ɨ a p a,3
261,988d281d123fedd1b94a671c3f4519da_59c8a4533327930c58000088,ʌ ŋ̟ t͡ɕ y e,3
262,8745b60d33bc0f6c0f04a293af778a33_59bf9586332793026e00001f,t͡ɕ e w o m ʌ n tʂʰ a ŋ iː ʂ ɒ uə k ɻ̩,3
263,48565075ccdc2f9b9cc3698556b37af5_59ba6b92332793025800009f,tʰ a n ɕ y x a x ʌ n tʂ iː ɴ iː uə ɡ uə w a t ə f a l̪ v a ŋ g ʌ,3
264,76b738af2a0713352e4c7aad4cef330f_59c113af3327930daf00040d,p o f a iː ʂ ɒ uə ɤ t͡ɕ ʌ,3
265,9e75bd88c1444a96d8bde079e85efa37_59ae30f93327930c2d00007f,p uə f uə ə ɴ ɕ ɒ o ɕ ɔ̃ m w a ɪ,3
266,05696b0ac4cbf6ad6616874b362efad3_59b514938827ad007c00000c,t̪ʰ ɒ ʂ n ɒ ɟ e j o ɾ uː t͡ɕ ɨ,4
267,8ea88ad3ff08a4a17b20d200d3e83a8c_59b77bc8332793026900008c,tʂʰ a n i ʂ ɒ o tsʰ a ɪ m uə o b̞ uə t ɪ ɕ i a o k uə l̪ iː,3
268,f5324d30992184b96732d41deb4971c8_59a8f13c3327930915000007,t͡ɕ a ɴ t͡ɕ i ɡ̤ ɨ,3
269,b2157f040f4bd8cec82959714fa237f1_59bd46678827ad00a5000279,ɪ a ɛ a p a l lʲ ɪ i a ɾ t͡ʃʲ p ɔ a ɾ ð a n ә b uə ɔ ɕ i,3
270,f2609a03712cfa1211a3ec1799120bc1_59c0a4c4332793026600009a,t͡ɕ ɨ ʂ ʌ ʂ ə t a t a t͡ɕ ə ɴ a,3
271,7610c89589d3f47fe5b6883f0b63cba4_59c671a48827ad007c00001e,p uə o f a ŋ tɕ i n tʂ o ŋ l y b̞ uə a,3
272,32b9261dc5883b11a03ab751627d5858_417b0235417b0235417b0235,p i iː n ʂ o uə lʲ i o uə d uə ə o b̞ a ɒ ð ɪ k ʌ,4
273,32b9261dc5883b11a03ab751627d5858_58a5366358a5366358a53663,ɕ i ə a ɾ uə ð e w e ɪ n bʲ e,3
274,32b9261dc5883b11a03ab751627d5858_27b09c6d27b09c6d27b09c6d,t ɒ ʒ ɛ l uə ʁ ð ʌ g ʌ ʁ,4
275,472296ba46a549a6cf9b5ade0d16cf72_59c0d58c90ee6d0219000003,h ɒ j ts ɒ ʔ a k͡p̚ ɨ,3
276,18db7e40db1dfee8db8a968a03533d92_59c0f65c8b68790039000024,d̪ iː m u l̪ a,3
277,e5cfd6468de3ad5a907cf241d341dbc2_59c31e638827ad007c000010,k͡p̚ ɔ ɒ s̪ ә ŋ̟ b a t͡ɕ iː i e,3
278,5d619c6f4459e5873c9fe16c89f4f698_53f5df5d8827ad00a4000002,b o p ɒ s ɒ l j k j e ɴ n j ɨ t̪ a,4
279,b205639248a4b77ded4494568adb3b05_000001498b6879003300001e,w o a tɕ i n w a ŋ tɕ i n tʰ a ɪ t ɪ ʂ ɻ̩ uə t uə,3
280,d6f8e33958cbc10cfd379cce8c2da61e_59c660ca8827ad007c00000c,w o ɕ i æ ŋ tɕ i ŋ t͡ɕ i o uə t͡ɕ i e l o n ә tʂ ʌ k͡p̚ ʌ,4
281,464bf7700f09fc535c63f72924959b31_59b62ba93327930938000031,ɒ p a tʰ a ɪ t o uə d iː tʂ uə,3
282,8efa6f98ded6144a620c1ac0bbf7078a_59b09dda33279302a4000013,o ʂ æ ŋ tɕʰ ɴ ɕ y e tʂ ɻ̩ ɕ y æ n t ɪ j e i uə æ n,3
283,380ab43db090ed5e3324faccaff6b524_59bcfaf3332793029a00011b,tʰ ɒ l̪ ә s ɒ b i iː t͡ɕ j o,3
284,342b38996a91f9154e3285e21686f6f9_59c3a3c53327930c41000005,ɕ i a o l̪ lː a p uə o v a ŋ ɕ i a o tɕʰ i ɒ o w a n,3
285,d8968a1cd71ba4944a12b89833b9c8af_59cbc5a490ee6d0219000009,p uə o f a lʲ a ŋ ts ɹ̩ l a o x ʁ uə,3
286,e268af5c3fd4da5a29de0f6ce3a90563_59afe6af33279302a9000021,v ɔ p ɑ ə n p a t ɛ ts ʊ m dʲ ɪ t ə ʊ s i,3
287,b777c13073e9e6bdc891c15984063383_59b92b533327930c3600012d,t͡ɕ ɒ z ɨ a ɒ a ә l ɒ uə a,3
288,c0f52ed1c073d0b775257f6f89c532d8_59b71cb3332793026600000a,l a ɪ ʂ o uə a i l o ŋ d ɒ a tɕʰ i tʂʰ ɻ̩,4
289,208c2909c37fac18a12589380ec95efd_59cafab9332793026c000016,tʰ a d͡ʒ i ɕ i a o b̞ ɒ ɪ s̪ uə,3
290,c0b444752fff215ce1673a68d64e6387_59bd127b8827ad006e000002,ɴ a n t a ɕ iː ɕ i j a o tɕ i a ʁ w a,3
291,ca14337e5ea818409c99f70bef50a17d_59b93d9b8827ad00a50000c8,tʂ ɒ o t͡ɕ ɻ̩ ʌ ɴ ʀ ʌ n i f uə tʂ ɻ̩ n i,3
292,31a6e50f0bf9b12edcc5081a92cec6d7_59b9e3ca3327931156000025,ʔ a p a ŋ t ɒ t̪ʰ ɒ tʂ ʌ,3
293,791f0eb0c21581daee0751e4fa2539e2_59ca19453327930cf000003e,t ɒ l ɡ ə ɾ a,3
294,ca6c3d2967a65e0012f441ee42534e97_59ae8d733327930f390003f5,ɪ f o,3
295,66751a52d98f389aeb7aecb902d92e08_38706ddc8b6879003a000067,ʁ ɒ i tʰ o ɴ i l ɒ ɪ x o ɾ ɒ k ʌ,4
296,f549ba4a4b12abae9f52dc9e291519af_59c5c1bc33279302be00002c,o pː a ʌ o p a ɾ e tɕ i ɾʲ e t a,4
297,b76f1dc39424c42a1426c937ae5b0bd0_59b78c4e8b68790036000002,o tʰ ʁ a p a ð ʀ a ɳ ts o d ɹ̩ k a ə,4
298,13297cdc20b9368375eb45ae8c0a1109_59a909ac33279302bb00001f,ɔ f a ʋ w a n ɪ ɔ ð ə tʲ e,4
299,61e7b5e078f6050219685467c2e690c1_59a8b53b332793026b000091,ʔ uə j a tɕʰ i n t̪ a ŋ l a ŋ s̪ ә n i n i ŋ a n i tʰ a ɕ y,3
300,029ba1f5afaaaebc2368ce6972660fc4_59b213168827ad0e49000019,l a ɪ ʂ o t ʌ ŋ ʁ ʌ tɕʰ i t ɹ̩ ɕ i x uə a n ɴ iː,3
301,9deccd7a5d346ca7022ba03f1abfe119_59b2183c33279302aa000007,t̪ ɒ l ʌ ɴ j i k a ʀ ʌ ʁ x m a m a tʲ iː uə,3
302,1850a770983419b362c02225c8d16155_59ad2a4e3327930c38000038,n ɒ w l ɨ ə ʔ u h ɒ ɾ t͡ɕ ɨ,3
303,87ea99a5d2246cafce7a0d8b6992483c_000004398b6879003300004c,ɪ n uə k͡p̚ ə n a,3
304,98e9153a6f89a8291f80bf3b1dd43d79_59b9252b90ee6d0219000024,tʂʰ a n ts ɒ o tʂ ʌ ŋ ɕ i w a n d ɪ m e ɪ f e ɪ ʂ ɒ uə,3
305,616e93d0d9e2e63d16e3fc4869fc2310_59bf95a28827ad007c000017,w ɒ j h a ɳ s̪ iː s̪ a l̪ uə a ɴ t̪ʰ ɒ a n o k͡p̚ ɨ,4
306,846063c2df5b3bb6fca992ac0fa2a5cc_59b8b60833279302b4000017,l i iː ɻ o ŋ x a o z ʌ l i b̥ a ɪ,3
307,0aa695653dff7554c66f4805ac4158b9_59bc66af3327930e0d000137,t a uə tʂ i ʂ ə,3
308,2300d23d48fe8765f2730c3fae9bc3ba_59bba4148827ad007c000002,v ɔ ʁ ɒ ɴ v ɔ l iː,3
309,f2fcec780fab2a478e4e3cea5b815489_59ccca2e3327930c4b00003a,ɒ ɪ n o b̞ w a ɾ ʂ ɻ̩ b̞ o ʁ iː tʲ e n e b̞ o i o i b̞ iː ɕ ʌ m a lʲ i b̞ iː,3
310,5999b8d827d58667591c3026de460850_59ba518e3327930c3800004b,b uə f ɒ i ð uə a d œ ɕ uə ʃ a ɕ i x ʁ ɒ f ɔ ŋ̟ w uə a,3
311,205ddad302fd852cb7ae984b85052fc4_59c729f1332793026b000045,ʂ ʌ ʏ ŋ tʂ ɹ̩ ɕ a o f uə f ɹ̩ tʂ ɨ ð ɹ̩ g ʁ a ɳ ts a,3
312,15d321a34182dde12d7f61d4b36d6a2c_59bfc6998827ad0075000041,ʂ ɒ m o b a m a t͡ɕ o uə ɕ i a o s i a,3
313,e02ba91725da9b0f7ba315fd6ed6b55f_59b8fba33327930c66000272,ɕ i o ŋ l ɨ ɒ tʂʰ uə a n ʂ o uə ʂ i ʌ o uə ɕ i a o w a,3
314,dca50a6a29779b050fe4416ac789d1c4_59a978d18827ad00a500000a,n a ɪ s a l ʊ ɕ a ʊ tʂʰ ɔ l̪ o,3
315,d6d86b37a09eaf8cb6e60cb533c8bb87_59c647de3327930c330002c7,x ɒ ŋ k ɾ ɨ ə,3
316,6d0f4feb20a114af0a12a1788f819442_59bce91d332793029b00001c,b uə a p a ʔ ɨ ɡ̤ ɨ,3
317,3b88682d7f0a16fa9c1390f5c422cc93_59c728d33327930c49000026,n a ʂ o uə k ʌ,3
318,ad5a42fa8a49b3a63551e272314def70_59bf6ae38b68790036000005,v ɔ ʁ ɔ ə x ə a n tʰ ɪ ts a ə bʲ ɪ ə tʂ ɔ n d a lʲ ɛ ə ð ɛ ə,3
319,115b1c95a7d5fccb6ee4fa1d35b89368_59aaa68a3327930c46000022,ʔ a l ɒ ʔ ʁ a ɴ ɤ̆ b̤ a,3
320,b2bd3894c6219618b400369079310d5e_59c0dd228827ad007c000002,p uə o l̪ ɒ f a ŋ ɒ ɻ̩ ɻ e tʰ o ŋ ts uə tɕʰ y,3
321,4dfe9c893854fc4085dbe1da7c870a29_59ace4763327930d66000018,uə x a n tɕʰ ɪ x a m a ə,3
322,22fe0c5c7ab3fd7d29735a44a22cf059_59c5c82d3327930c3c00001f,t͡ɕ a ɴ ɒ p o p a ɴ s̪ uə j a ts ʌ,3
323,941f7c3b702c2742b7ecc4814ada6019_59afb7d23327930911000007,s a ts ɛ dʲ iː,3
324,e3fb266ce68e924830ea301248754367_59bb893433279302a4000009,t͡ʃʲ y m p uə ɔ ʁ p a n iː uə œ̃ lʲ l æ ʁ,3
325,4f667cdd8ae7177f420235c2c21100a8_59cdbdcb3327930258000044,tɕ i æ ð ɪ ʂ a lː ɨ b iː ɴ j o k͡p̚ uə,3
326,9250dafab040807f47a60a54fa69bd88_59b6647b3327934e6c000033,l œ n ts ɪ n t ts v̞ʲ ɪ ə t̪ʰ ɪ ə n j ɑ,3
327,1193b8c6e4c89c02e3c255ebe130b48f_59c6e5983327930c3b00000a,t͡ʃʲ ɔ n ʒ uə f ʏ b̞ a,3
328,93a61aa5b35f82bead251e2af6ca0ab7_59b3ba488827ad00a5000007,ʃ ɛ k͡p̚ uə a ɔ ɕ i m a j ʁ ɒ,3
329,e8f2c2801384aa69ebdae0e1a202fcd6_59c394ed3327930c2d000042,tʰ ɒ ɳ ɪ ʂ ɻ̩ ɾ ɒ,3
330,6a27f238247977b4505741cfecc663ae_59c0f2ab8827ad007500004c,s ɨ h a t͡ɕ iː t̪ʰ ɔ ŋ ɤ̆,3
331,efc05ca8e4a5b41ace22d6c9b946780a_59cf87ed3327930c4400011b,b o s ɒ m s uə j a tʂ ɨ,3
332,1f87810eb41422820466cc506ca2a7de_59ba679233279302b1000032,t uə o p a lʲ ɪ iː tʂ a d ə t a l̪ h a iː ɕ ə ɴ iː,3
333,925d71ebc9973ffcdc9260eb1445d8ca_59c510788827ad0559000016,m a d ɒ tʂ ʌ d uə w e ɾ a,4
334,1860a44923de513d1a00cc292a2e2777_59c2f7a13327930259000034,f uə f ɑ ʀ w o ɲ o ʏ iː f uə a lʲ i m,3
335,7d857a838da71c2ae8c051a990557df5_59ba72be3327930c50000134,t͡ʃ a ɪ ʃ ə ʏ t͡ʃʲ h ɪ n d uə ʁ a b ʁ ɑ,3
336,e0d7ae07e19a3e92b70b018f3203414b_59ab9e7c3327930c33000050,n a ɴ i t͡ɕ i ʔ o m a tʰ a ŋ t͡ɕ u s̪ d a s ɨ a p a,3
337,325e39693908c685eba4d2c023140301_59c2013b33279302680000ba,ɒ s a t͡ɕ i k͡p̚ ɔ e ә a,3
338,84cf66a87f43dbfbb1542db14c54dd41_59cb32e4332793025d000022,t̪ʰ ʌ g i a o ɡ̤ ʌ s u ts a n ts ɪ o m a m a ʁ ɔ,3
339,54e684da662c2cfe9362274a793eea18_59cd819c332793025c00000c,w tʰ i n tʂ ɨ,3
340,54e684da662c2cfe9362274a793eea18_59cd81b0332793025c000013,i f w e a tɕʰ i n k ɹ̩,3
341,5e22e71fe9899e22b983e0b5b5ed6881_59ba431b8827ad007c000021,s i ŋ̟ p a ʁ lʲ iː ts ɪ n a ɡ æ ʁ ɾ,4
342,a4b87f80161f5b7fd981519367f53d9f_59c8712190ee6d0219000010,tsʰ ɒ n s ɔ ts uə dʲ j a lʲ ɒ n ə g a,4
343,9ff650ea1de9e4285979dd35a1913ebe_59bb2b1c8b6879003900000b,d ɒ ɕ æ n t̪ʰ æ n t ʌ tɕ i æ n tɕʰ e d ɒ k ɛ,4
344,ac7b319a89f3941faaa5e6518653be3a_59c0d65e332793029a00003a,k͡p̚ o ʁ a tʂʰ ʌ i ɕ i ɴ d ʌ n ɴ i ð ɒ p e ɪ b̞ ɒ,3
345,1a49b8a284499f3fe2356a4cdab4e55e_59c513e13327930c4900000f,f a ɡ a ɪ n ɪ s̪,3
346,cadfcaa4fe8bd24d2b67919f757fef40_59c12e7a8b6879003900002c,ɡ̤ ɔ ә e ɒ ɳ ɛ,3
347,4d1b0b5ae2c2901d723332e08ddbab9c_59aeaa018827ad00a5000004,k͡p̚ a s ɒ l̪ tʂ o t͡ɕ ɨ a l o ɳ a k a i s ɒ ɔ m a t͡ɕ iː ʔ iː ɲ a,3
348,9375df8e68db2afc305f1ed78b07592a_59ad56678827ad00a50001b1,ts ɔ̃ ŋ̟ f a ŋ f ʁ a ә ɕ i o f uː tɕ i e ɴ,3
349,fa9bd30529210715bd4002d9dbaca7d7_59bd34aa90ee6d021900001f,tʰ a ŋ ʁ a tʲ ʊ ŋ̟ a ɾ e m i n k u ʁ o v w o k w o ð ʌ,3
350,21dc1cdc751536b7163f23489c911618_59be56608827ad007c000011,s a ŋ ʁ a ɾ b̤ uə r a,3
351,068b6bdfcf22c82c4b2914e955a2e830_59b507b48827ad00a500000a,m ɒ m ɒ ʂ ɒ d ɒ l̪ k ɒ t͡ɕ ɒ,3
352,8d50521f1507814afe0738a4cf2477c2_59a8dd773327930269000021,tʂʰ ɔ ŋ ɡ̤ ɨ,3
353,4e4fc92a0b60f7f13c840581d0263059_59aa1e9a3327930c530000ba,t͡ɕ æ n ʂ ʌ p uə o f a ɒ t͡ɕ i a b̞ a ŋ lʲ i,3
354,46556aa192169b32e8214ae9959a60b4_59a94c778827ad006e000031,m a m p o ɾ uː b̞ ʊ m t a ɴ d ɹ̩ t ɪ,3
355,d94cd00cd39d0fb088a28cd89f1cb39b_59bcdba48827ad007c00000e,w o ɕ i a ŋ f a ŋ n o uə j æ n tʰ i æ n,3
356,9bba62d1587a91995a76fd0714052396_59ae40703327930266000126,a ɪ i ɛ s t o i n tʂ o f ʁ ʊ ŋ tʂ ɹ̩ ə m a o,3
357,2818886fdc8bcf2e560215961214287d_59cb830b3327930c6600002c,s ɒ ɡ̤ a n ts ɨ b ɒ a,3
358,824a2cdd9898642b034f289a2542b4b2_59bd2cc88827ad007c00003d,s ɒ d ɔ tʂ uə a,3
359,b9a5933d476432cc122f3a5fae6ce790_59bb9f998827ad00a5000034,k͡p̚ uə e ɒ o tɕ i y ŋ iː n ɻ e,3
360,8dc7b8bbbb02cfce2194f4d63b049b29_59b952898b68790039000004,s ɒ i a m o lʲ uə,3
361,2bbb9c7baa82409c7525b48b834c8372_59bc870833279330520000c4,b ɤ̆ ʔ a p ɒ s i m a l̪ t͡ɕ i n tʂ ɒ,3
362,997aa4ccf81f01735d3b762b82978548_59ae44c53327930269000029,h ɒ ʔ z ɡ̤ ʌ,3
363,570a5d45ebf3319940544bd4caf32407_59cf8c55332793026c00008b,w a h ɒ ʔ a p ɒ l̪ t̪ ɨ ɡ̤ ʌ t͡ɕ i ɴ t͡ɕ i ə m ɛ,3
364,e93bbe09efc6fa52d3416fa078f9d7be_59c3c6aa8827ad007c00001a,n a j ɪ iː ʂ ɒ k͡p̚ w a ŋ ɟ i ŋ t̪ ɤ iː ʂ ɒ s̪ ɔ n,3
365,e8eb61487f7976a52b71b81f2303b6b4_59b945cc8827ad00a5000016,n a ʂ ɒ uə ɕ y n ɕ i ɕ i æ n d ɪ j o uə m e ɪ j o uə,4
366,f85cc909399d6700d5653ae9d451e3b6_59ce398f3327930da9000123,p a ij j æ p i ɴ tɕ i y ə ɕ i æ n tʂ uə tʰ i tɕʰ e,3
367,1a3093deeb556a9692da52882a7aa125_59ca2c673327930c4a00004c,k͡p̚ uə o f a ŋ k uə o f a ŋ k ʌ tɕʰ y w ʌ n b i ə,3
368,e51131fdd6b4783dfdd65078913c71d4_59be0eab3327930c440000df,h a ŋ m o k͡p̚ w a m ʌ ɴ t͡ɕ ɒ k͡p̚ t̪ u,3
369,a7448c26d7f04ec6efd9a16142afc22b_59cb904a3327933e790001a6,v̞ʲ e ə s̪ u a,3
370,f8c32a9d078f1a0cda7dacfeed224045_59afbe913327930c43000014,ɪ x ə t ɛ b̞ a lʲ ɪ,3
371,9e655e210f4acf7fee1720b2a35d9cf1_59b9c489332793026700021b,ʔ ʌ ts ɒ ɪ tʂʰ a ɴ ʂ ɒ a o tʰ o ŋ k ɹ̩ tɕʰ i,3
372,c592b56578f97100d6d213a73fee455d_59cf89fd3327930259000023,t a ɪ ð ə ɔ ɡ ə,3
373,fd3a7c930d3d34a69d43db145b47e1cc_59a9f04d3327930259000035,d e uə ə ʊ n tʂʰ a ə m ʂ a ʊ h b ə g uː ə,3
374,fd3a7c930d3d34a69d43db145b47e1cc_59a9f0543327930259000038,tʂ o a ɾ ɒ ʒ ɪ tɕ j ɑ,3
375,3ba0c02e99f405aa846919255e51c389_59afaa6633279311d6000021,tʂ o uə ɕ y æ n j e ʂ a ŋ x a,3
376,8f0266f5673165265361c31b80826c8a_59c11f248827ad007c00005c,ʔ æ iː t̪ʰ iː o a ʂ ɛ m ɒ t̪ t͡ɕ ɒ ɳ t̪ʰ ɟ iː t̪ t͡ɕ i j a ә pʰ i ɴ k͡p̚ uə o,3
377,ce889ec9f3d9ae860db5561878f4e8aa_59ac136a33279302a300001b,p w uə e ts a ɴ ɡ iː dʲ ʌ ɳ tʂ ə n i b̞ ʌ m i n t o ɾ o m j æ,3
378,6ca17e15dd743e95f77f0d00ded19b1c_59ba692c3327930c50000011,k a ɪ n tʂ ɪ ɕ ʌ m o l y,3
379,e4db190af8a4a244b5d813e9899b1963_59a93bc18b68790031000019,p ɒ p a ŋ s̪ ə ɳ iː ɕ iː m ɨ k a,4
380,d98fc0b0c3e8329ee8fa2e438dc5e4eb_59be3cdc8827ad006b000024,p uə o k ʌ ŋ t͡ɕ a n tʂʰ ɻ̩ k b̞,3
381,d41ce0b9938bdf62387522b547b6ef82_59ce434c33279325ed00009c,ʂ a w i s ɒ ɳ a g ʌ ʁ,4
382,4899cdc470e6e1c671b9a81a173a4324_59ccb2c18827ad00aa000086,ʀ a tɕ i ŋ t̪ ɒ n ɕ i ə f uə ɒ ɪ b̞ ʌ,3
383,bf0b315b301fce2ec7d941eff1c4572f_59c59a6290ee6d0224000003,k͡p̚ ɨ j r ɒ t͡ɕ ɒ ij j a w uə o l̪ ʌ n ɴ t̪ a t͡ɕ i l̪ æ n t͡ɕ i æ x ɒ ɴ æ,3
384,232f7280a809bc821dda08538284e829_59c8f688332793029b000015,k͡p̚ ɔ ɴ o p ɒ ɴ ʔ i j iː t a ɳ iː ʔ ɤ,4
385,2c6962833ec04516b785d3fc9cbee782_59cf60cf3327930c4c000020,t͡ɕ ɒ lː a ɡ ʌ m s p a k j ɛ m ɔ tʂʰ ʌ ʂ ʊ p ɾ uː p a,3
386,f20a24d41a777e3a23b15f04c7525e2c_59c1cf983327930c4900003b,d ɔ s a n ts a ð a n ʃ ə l ɪ t,3
387,b68c5b3c3a0bcd24d72266116a437807_000003818b68790032000018,f a ŋ x a ɪ t̪ i ts o ŋ t o ŋ j uə æ n t ɹ̩ ts uə tʂ i tɕʰ y,3
388,c2b27365374f4d81f5d4041132af3086_59cb6a443327930c3f000109,tʂʰ ɒ ŋ̟ d ɹ̩,3
389,f3314211c4208259d0675d33faa46b91_59bdbcaa33279302a500000d,θ ɒ n uə f a ә tʂ ʌ ɾ tʂʰ a ɴ tʂ u ŋ k͡p̚ uə a,3
390,1b3481ee39b56cb35b7d7b99912b99da_59c9fce68827ad00ab00000c,k͡p̚ o s̪ uə ɒ ɴ d i iː ɕ i m h ɒ k͡p̚ ʌ d ɨ ə k͡p̚ uə o,3
391,023d20795fd4dfa43f35fc28ffa4a03c_59a8b2ad332793026a00005a,a n ɔ t ɛ ɕ ɪ ə n v ɪ b̞ a ð a ɪ ɾ,3
392,3b575b8fbf1c71340e0c5fdcb1eb4a56_59b859678827ad007c000007,ɔ ɾ a tɕʰ j e ɴ tɕʰ ɪ a w a s a lʲ ɪ ɛ s i iː ð ɔ ð ɔ,3
393,e903154bc7dd5a702912f4b20d528307_59bcf4f990ee6d0227000073,k͡p̚ uə o f a n x uə a n tɕ i a tɕ y t ɪ k͡p̚ uə a ŋ ɴ w e ʂ ɻ̩ j uə,3
394,acce664bb3abea70b157573c22e55872_59b0b8c38827ad00a5000015,t͡ɕ ɨ m ɒ j z ɒ t͡ɕ r a ʔ ɨ,3
395,ca47e0f79e0178ff0c9c3a2ae2603246_59c0856f33279302770000f9,o f a iː ts a ʊ i n tʂ uə f ʊ ɴ ɾ ɹ̩ ʌ m a i a ʂ,3
